SCL,20180222,2,93776.5,0.67,1565.77,YES,0,5
SCM,20180309,3,94056.9,0.3,183.22,YES,,3
SCMP,20180314,3,2005719.63,0.34,849.02,YES,,3
SCMWY,20180502,1,9851.55,0.64,27543.12,NO,,3
SCON,20180327,1,97490.6,-0.11,12.38,NO,,3
SCOO,20180321,,5259.15,,117.46,NO,,
SCOR,,1,186564.91,0.54,1205.93,NO,,
SCPH,,2,24968.75,-0.53,210.97,NO,6.67,3
SCRCQ,,,45008.75,,0.1,NO,,
SCRYY,20180228,,82674.4,,8207.22,NO,,3
SCS,20180320,2,670774,0.22,1649.12,YES,-3.23,5
SCSC,20180508,3,92049.25,0.82,856.64,YES,2.17,2
SCSG,20180214,1,3362.1,-0.36,65.36,NO,,3
SCVL,20180322,2,285891.84,0.06,386.5,YES,,2
SCWX,20180404,7,50910.8,-0.08,737.8,YES,5.09,3
SCX,20180209,,15572.85,,57.01,NO,,
SCYX,20180312,1,168647.55,-0.3,47.69,YES,,
SCZC,20180418,,890.65,,114.9,NO,,
SD,20180228,1,434119.31,0.19,574.22,YES,0,2
SDCJF,20180330,,36096.25,,82.46,NO,,
SDEV,20180312,,21633.1,,8.53,NO,,
SDLP,20180227,1,313339.44,0.01,234.87,YES,,
SDOIA,20180328,,720.25,,186.64,NO,,
SDPI,20180309,2,94668.55,0,35.01,NO,,2
SDR,20180315,,246411.34,,48.73,YES,,
SDRL,20180227,2,2457070.5,-0.07,127.37,YES,,3
SDT,20180315,,157211.66,,24.36,YES,,
SDVKY,20180423,1,49854.3,0.19,22453.51,NO,,1
SDXAY,,,13021.35,,18099.6,NO,,3
SDY,,,851251,,15151.53,YES,,
SE,20180220,2,928364,-0.66,3558.17,YES,0,3
SEAC,20180409,2,260779.91,-0.01,112.9,YES,,
SEAS,20180227,8,1769669.75,-0.18,1363.78,YES,-15.07,3
SECO,,1,378017.59,0.1,169.99,NO,,3
SEDG,20180214,4,640361.5,0.63,1387.16,YES,,3
SEE,20180508,6,2533883.5,0.57,7688.07,YES,0,3
SEED,20180308,,424455.44,,21.96,YES,,
SEGI,,,49824664,,0.16,NO,,
SEIC,20180418,3,663756.13,0.61,10809.49,YES,0,2
SEKEY,20180213,1,23222.6,0.16,7712.96,NO,,4
SELB,20180326,1,269233.84,0,196.79,NO,,3
SELF,20180212,,9589.8,,33.91,NO,,
SEM,20180222,4,749326.5,0.19,2234.87,YES,1.33,3
SEMG,20180226,4,819504.5,0.03,2057.66,YES,372.73,4
SEND,20180226,5,174428.91,0,877.01,YES,600,3
SENEA,20180524,,15534.6,,280.94,NO,,
SENR,20180412,,21543.4,,26.76,NO,,
SENS,20180222,2,570580.06,-0.14,344.62,YES,,3
SENY,20180215,,5038751,,2.43,NO,,
SEOAY,20180209,1,13671.55,0.24,12704.65,NO,,3
SEOVF,20180327,,8049.4,,50.32,NO,,
SEP,20180215,7,536909.69,0.84,12765.89,YES,0.77,4
SERV,20180227,5,523967.66,0.34,6732.53,YES,2.07,2
SES,20180212,,25445.85,,25.92,YES,,
SESI,,,4572.2,,0.22,NO,,
SEVT,,,4807.8,,0.03,NO,,
SEYE,,,1190,,0.08,NO,,
SF,20180507,1,488501.34,0.92,4073.12,YES,0,1
SFBC,20180426,,2679.25,,87.01,NO,,
SFBS,20180416,1,158895.05,0.48,2084.73,YES,0,1
SFE,20180301,1,154804.8,-1.05,253.11,YES,0,3
SFEG,,,76248.6,,43.46,NO,,
SFHI,20180216,,31660.15,,3.08,NO,,
SFIX,,3,423310.59,0.06,1943.31,YES,,3
SFL,20180227,3,549267.38,0.25,1466.74,YES,17.57,5
SFLY,20180424,3,1810423.25,2.91,2286.63,YES,0,1
SFM,20180222,9,1843273.63,0.15,3466.49,YES,3.05,3
SFNC,20180418,2,219060.05,0.9,2592.11,YES,0,2
SFS,20180314,4,375712.09,0.12,593.15,YES,-2.04,3
SFST,20180213,1,18209.75,0.54,315.96,NO,,2
SFTBY,20180509,,312234.34,,84588.85,NO,,
SFUN,20180330,1,3275363.75,0.07,2064.01,YES,,3
SGA,20180306,,3466.2,,227.97,NO,,
SGAPY,20180516,,44726.9,,42034.04,NO,,
SGB,20180424,,653.85,,53.17,NO,,
SGBAF,20180223,,713.15,,5244.51,NO,,3
SGBX,20180214,,34333.45,,20.48,NO,,
SGC,20180222,1,17286.7,0.29,350.31,YES,,3
SGEN,20180426,9,1577256.75,-0.43,7850.98,YES,0.2,4
SGF,,,15853.05,,92.66,NO,,
SGH,20180315,4,387376.5,0.92,687.33,NO,,2
SGLB,20180329,,193401.34,,8.27,NO,,
SGLDF,20180330,,1733.8,,19.61,NO,,
SGMA,20180312,,17523.95,,33.05,NO,,
SGMD,,,1816985,,41.46,NO,,
SGMO,20180227,5,1664993,-0.18,1690.42,YES,-12.36,3
SGMS,20180228,5,933728,-0.25,3702.19,YES,-8.46,3
SGOC,20180521,,136073.66,,13.14,NO,,
SGPYY,,,1407.55,,10355.87,NO,,2
SGRP,20180416,,1561654.75,,26.95,NO,,
SGRY,20180301,2,417361.19,0.03,697.4,YES,,3
SGSIF,20180604,,890386.13,,3.33,NO,,
SGSOY,,,21507.25,,18929.84,NO,,2
SGTB,,,905.6,,0.07,NO,,
SGTN,,,2150,,0.11,NO,,
SGTZY,20180425,,28292.95,,17470.01,NO,,
SGU,20180502,,41387,,572.28,YES,,
SGY,20180222,1,181393.25,0.22,614.17,YES,0,3
SGYP,20180301,2,7771851,-0.19,466.19,YES,2.7,3
SHAK,20180215,7,676617.88,0.05,1472.47,YES,-7.9,3
SHBI,20180419,,22452.35,,215.7,NO,,
SHCAY,20180209,,32230.75,,15866.4,NO,,
SHECY,20180209,,27200.4,,45267.51,NO,,3
SHEN,20180319,2,108469.15,0.04,1502.57,YES,25,4
SHG,20180314,,111391.3,,21229.89,NO,,3
SHI,20180319,,42935.35,,6055.56,NO,,1
SHIP,20180402,,158970.75,,36.98,NO,,
SHLD,20180308,,2041758.38,,227.07,YES,,
SHLM,20180403,3,143361.41,0.45,1048.77,YES,0,2
SHLO,20180308,1,165788.91,0.23,167.62,YES,,3
SHLX,20180227,3,1232032.88,0.32,5819.11,YES,0,4
SHM,,,872050.19,,3613.08,NO,,
SHO,20180212,10,1589858.88,0.26,3476.71,YES,1.74,4
SHOO,20180227,8,420877.06,0.47,2505.98,YES,3.19,2
SHOP,20180215,16,1399900.5,0.05,10217.68,YES,-18.52,3
SHOS,20180309,,66370.95,,47.67,YES,,
SHPG,20180214,7,1554895.75,3.86,37971,YES,-0.49,3
SHRC,20180215,,1059.6,,34.31,NO,,
SHSP,20180321,1,31677,-0.16,39.27,NO,,3
SHV,,,1303323.13,,8732.59,NO,,
SHW,20180419,10,796470.56,3.18,36250.67,YES,0,3
SHY,,,1505733.25,,11403.21,YES,,
SIAF,20180315,,109697.55,,19.47,NO,,
SID,,,4168743.25,,4017.11,YES,,3
SIEB,20180405,,84914.35,,236,NO,,
SIEGY,20180503,1,228760.5,1.46,112999,NO,0,3
SIEN,20180313,1,449399.69,-0.71,220.02,YES,0,3
SIF,20180504,,1336.55,,39.79,NO,,
SIFI,20180212,,9212,,169.64,NO,,
SIFY,20180122,,344182.84,,72.15,YES,,
SIG,20180308,3,1571233.75,4.23,2988.28,YES,0,5
SIGA,20180306,,25718.05,,402.44,NO,,
SIGI,20180425,2,148217.59,0.8,3278.93,YES,0,2
SIGM,20180404,1,900973.63,-0.16,224.96,YES,,
SILC,20180426,,69029.05,,454.75,NO,,
SIM,20180504,1,1520.45,0.24,1624.19,NO,,5
SIMC,,,3093.45,,0.08,NO,,
SIML,,,1212456,,0,NO,,
SIMO,20180426,5,755340,0.63,1533.59,YES,-2.4,3
SINA,20180213,2,943899.63,0.79,7234.42,YES,7.59,3
SING,20180406,,10359943,,62.64,NO,,
SINO,20180212,,65514.45,,24.11,NO,,
SIR,20180216,2,328436.31,0.69,1786.17,YES,-0.72,3
SIRI,20180426,8,23167726,0.05,26277.41,YES,0,3
SITE,20180220,4,287625.41,-0.04,2850.56,YES,-28.57,3
SITO,20180327,3,236292.95,-0.03,105.76,NO,,4
SIVB,20180426,10,408934.94,2.6,11997.82,YES,0,2
SIX,20180220,9,742066.63,0.12,5362.29,YES,5.14,3
SJI,20180222,4,513258.09,0.41,2111.23,YES,0,3
SJM,20180216,7,1155256.75,2.16,13446.55,YES,0.84,3
SJMHF,20180424,,8566.05,,5352.02,NO,,
SJR,20180411,3,613311.38,0.25,9705.41,YES,0,4
SJT,20180315,,361030.41,,417.15,YES,,
SJW,20180221,1,59034.1,0.44,1082.06,YES,,3
SKAS,20180330,,20661.15,,4.92,NO,,
SKFRY,20180426,1,12610.2,0.28,9475.83,NO,,2
SKHSY,20180308,,23616.85,,11651.83,NO,,
SKIS,20180308,5,36389.9,0.54,73.41,YES,,3
SKM,20180209,,504505.5,,15488.23,YES,,1
SKPI,,,17690,,0.31,NO,,
SKT,20180213,5,1525596.5,0.63,2149.57,YES,,4
SKVI,20180416,,240622.25,,3.15,NO,,
SKVY,,,25092,,0.48,NO,,
SKX,20180208,5,1807048.25,0.13,6050.38,YES,-2.47,3
SKY,20180413,,74360,,178.65,NO,,
SKYAY,20180125,,4708.85,,24911.18,NO,,3
SKYS,20180521,1,95582.65,-0.07,370.14,NO,,3
SKYW,20180426,4,305204.19,0.7,2763.21,YES,0,2
SLAB,20180425,5,268953.31,0.86,3662.26,YES,0,4
SLB,20180420,15,9480217,0.44,93277.09,YES,0,3
SLCA,20180221,9,1684386,0.55,2326.38,YES,-2.13,3
SLCT,20180209,1,6185.25,0.19,154.06,NO,,3
SLD,20180313,1,59366.55,0.37,449.55,NO,0,3
SLDB,,,632188.88,,899.88,NO,,
SLF,20180214,4,563692,0.83,24858.49,YES,0.7,3
SLFPY,20180223,,3141.4,,16846.61,NO,,1
SLG,20180418,10,1170435.5,1.6,8408.88,YES,-0.07,3
SLGGF,,,117972.05,,525.67,NO,,
SLGL,,,580473.5,,,NO,,
SLGN,20180425,6,741325.81,0.32,3079.4,YES,0,2
SLIO,,,205012.09,,0.07,NO,,
SLM,20180418,5,5629158.5,0.19,4621.22,YES,0,2
SLNM,20180622,,6178.05,,8.17,NO,,
SLNO,20180321,,117423.2,,30.01,NO,,
SLP,20180409,1,47281.75,0.09,271.49,YES,0,3
SLRC,20180222,3,150899.09,0.42,856.63,YES,3.94,4
SLRK,20180425,,4526.1,,23.06,NO,,
SLS,20180321,1,30803.05,-4.5,30.67,YES,,
SLSDF,,,103416.15,,30.45,NO,,
SLTK,20180329,1,147251.16,-0.03,52.01,NO,,3
SM,20180221,13,3070639.5,-0.15,2327.36,YES,-6.98,3
SMBC,20180423,,10459.75,,310.9,NO,,
SMBK,20180424,1,22611.9,0.2,240.35,NO,0,1
SMCAY,20180214,,77912.95,,28793.66,NO,,2
SMCE,,,140986.75,,0.07,NO,,
SMCI,20180130,2,654639,0.44,905.69,YES,-11.36,1
SMDM,20180213,,38801.6,,20.29,NO,,
SMED,20180425,4,50231.15,0.01,77.19,YES,,4
SMEV,,,211483.16,,0.07,NO,,
SMFG,20180521,,1331402,,61299.29,YES,,3
SMFKY,20180504,1,29875.8,0.68,8163.92,NO,,2
SMG,20180501,6,893401.38,-0.92,5016.18,YES,0,2
SMGBY,20180315,,512.45,,6650.34,NO,,
SMGZY,,,32342.15,,8374.05,NO,,2
SMHI,20180208,,87445.65,,250.76,NO,,
SMI,20180509,1,367174.25,0,5656.38,NO,,3
SMID,20180329,,12959.7,,46.12,NO,,
SMIT,20180406,,122234.95,,10.35,NO,,
SMLP,20180222,2,214558.95,0.21,1576.73,YES,23.81,2
SMLR,20180309,1,3009.85,0.01,40.92,NO,,
SMMF,20180426,1,13654.85,0.53,282.76,NO,0,2
SMMT,20180404,3,164637.66,-0.77,156.58,NO,17.24,2
SMNNY,20180213,,20279.35,,13423.39,NO,,
SMP,20180215,2,120665.15,0.39,1076.4,YES,,3
SMPL,,1,446795.19,0.16,956.39,NO,0,3
SMPR,,,17200.85,,13.69,NO,,
SMRL,,,4625,,0.02,NO,,
SMRT,20180314,,675502.69,,24.46,YES,,
SMSI,20180308,,80300.1,,31.28,YES,,
SMSMY,20180216,,6828.75,,2460.5,NO,,
SMTC,20180314,6,582029.94,0.41,2130.1,YES,2.02,3
SMTS,20180327,2,18100.35,0.03,403.5,NO,-66.67,3
SMTX,20180314,,24363.75,,35.67,YES,,
SN,20180228,6,3263083,0.15,315.84,YES,-0.22,3
SNA,20180419,6,683877.06,2.66,8934.17,YES,0.96,3
SNAP,20180509,11,33114858,-0.15,23350.58,YES,0,3
SNBR,20180215,7,542702.06,0.2,1393.67,YES,-2.35,2
SNCR,20180214,2,920103.5,0.25,322.15,YES,0,3
SND,20180315,4,635182.81,0.16,326.78,YES,,3
SNDE,20180330,2,11864.7,-0.03,79.2,NO,-220,3
SNDR,20180510,7,777844.63,0.32,4736.82,YES,-0.51,1
SNDX,20180301,3,453125.34,-0.85,234.88,YES,,3
SNE,20180427,1,1559935.13,1.15,59336.64,YES,,1
SNES,20180329,1,222729.59,-0.19,9.63,NO,,4
SNET,,,20753,,,NO,,
SNFCA,20180402,,11800.55,,78.93,NO,,
SNGX,20180326,2,38333.5,-0.32,17.64,NO,30.16,
SNH,20180226,6,1469727.38,0.37,3783.08,YES,-15.54,3
SNHY,20180226,3,337536.5,0.24,1655.38,YES,0,3
SNI,20180226,7,860539.13,1.24,11232.45,YES,0.35,3
SNLAY,,,3320.85,,11478.26,NO,,
SNMBQ,,,9940,,0.01,NO,,
SNMP,20180323,1,42338.8,-0.39,173.64,NO,,1
SNMX,20180301,1,136700.59,-0.07,57.34,YES,,3
SNN,20180208,1,575505.81,0.93,14931.25,YES,,3
SNNA,20180208,,66489.75,,322.87,NO,,3
SNOA,20180604,1,24195.2,-0.63,20.68,NO,,3
SNP,20180326,1,214174.75,1.29,93939.14,YES,0,1
SNPS,20180221,4,952536.81,1,12286.73,YES,-2,4
SNPTF,20180406,,6199.25,,14820.47,NO,,3
SNR,20180227,2,642896.5,0.28,577.51,YES,,3
SNRR,,,10464.15,,0,NO,,
SNRY,,,3111015.75,,0.04,NO,,
SNSGF,,,518.6,,,NO,,
SNSS,20180308,2,129319.6,-0.25,196.24,YES,-32,3
SNV,20180416,9,951818.69,0.68,5615.52,YES,-0.39,2
SNWV,20180403,1,191069,-0.01,27.14,NO,,
SNX,20180326,3,317134.41,2.69,4511.4,YES,0,2
SNY,20180427,4,2801126.5,0.69,99599.57,YES,,3
SO,20180221,6,8769038,0.46,43557.46,YES,0.18,4
SOAN,20180409,,33449.25,,0.79,NO,,
SODA,20180214,2,257323.45,0.78,1618.77,YES,,3
SOEN,,,48973.75,,0.16,NO,,
SOFO,20180208,,11800.8,,11.32,NO,,
SOGO,,1,3065404.5,0.04,3535.44,YES,0,4
SOHO,20180227,1,28759.4,0.18,83.08,NO,,5
SOHU,20180423,1,616368.56,-1.24,1283.86,YES,,4
SOI,20180306,5,480956.34,0.19,765.73,YES,-9.21,2
SOL,20180327,1,54789.1,0.03,91.83,YES,,3
SOMC,20180216,,729,,91,NO,,
SOMLY,20180208,,55479,,16587.76,NO,,3
SOMMY,20180212,,2788.85,,10118.08,NO,,3
SON,20180215,6,484358.94,0.73,4989.92,YES,0,3
SONA,20180426,1,53204.2,0.24,377.4,NO,0,2
SONC,20180327,10,760577.25,0.25,924.92,YES,-4.93,2
SONVY,,,26097.45,,9760.96,NO,,
SOPK,,,216624.7,,0.06,NO,,
SOR,,,17325.7,,345.97,NO,,
SORL,20180330,1,268787.59,0.47,115.06,YES,,3
SOSO,,,1000,,0,NO,,
SOTK,20180524,,4030.65,,24.72,NO,,
SOUHY,,,43945.2,,14744.41,NO,,3
SOUM,,,138797648,,0.01,NO,,
SOUPQ,20180209,,204230.8,,0.81,NO,,
SP,20180221,2,122493.9,0.4,797.23,YES,,3
SPA,20180508,1,52606.15,0.28,218.82,YES,,
SPAR,20180222,3,252630.8,0.09,494.95,YES,3.85,3
SPB,20180501,4,737087,0.28,6424.72,YES,-2.57,5
SPCB,20180515,2,114289.9,0.08,44.67,NO,,3
SPCL,,,30534982,,3.48,NO,,
SPCO,,,1334.2,,10.73,NO,,
SPDC,,,8675,,0.14,NO,,
SPDL,20180219,,98439.6,,8.28,NO,,
SPE,,,13516.7,,127.25,NO,,
SPEX,20180330,,82596.95,,8.04,NO,,
SPG,20180426,10,2082783.75,3.12,97360.2,YES,-0.88,4
SPGI,20180424,6,1398651.5,1.63,43968.75,YES,1.95,1
SPH,20180503,3,296854.81,0.87,1480.2,YES,0,4
SPHRY,,,2681.8,,417.81,NO,,
SPHS,20180326,3,236505.2,-0.11,59.02,YES,,
SPI,,,3083412.5,,50.93,NO,,
SPIL,20180425,,52002.75,,5241.11,YES,,
SPIR,,,14138.4,,0.1,NO,,
SPKE,20180301,1,228497.91,0.31,332.45,NO,,3
SPKKY,20180221,,34388.6,,4589.44,NO,,4
SPLK,20180301,16,1339811.13,0.34,12156.94,YES,-4.48,3
SPLP,20180313,,3568.55,,513.83,NO,,
SPMI,20180403,,31930,,0.2,NO,,
SPN,20180219,10,3599499.5,-0.32,1305.8,YES,-0.95,3
SPNE,20180301,2,29228.9,-0.52,130.26,YES,,3
SPNS,20180227,3,39937.95,0.14,571.88,YES,,3
SPOK,20180307,,55953.45,,280.77,YES,,
SPPI,20180314,2,992914.13,-0.26,1989.08,YES,-7.69,3
SPPJY,20180521,,1467.95,,3584.5,NO,,4
SPR,20180502,10,1243706.38,1.22,9926.32,YES,0,1
SPRL,,,101949.4,,0.17,NO,,
SPRO,20180308,2,19730.35,-1.56,172,NO,,3
SPRS,,,5840.1,,4.7,NO,,
SPRT,20180215,1,44088.9,-0.15,49.78,YES,,
SPSC,20180426,7,134234.5,0.21,907.56,YES,7.06,4
SPTN,20180221,3,234142.95,0.42,831.49,YES,0,4
SPWH,20180322,5,396135.69,0.27,212.9,YES,,3
SPWR,20180214,7,3496576,0.18,947.69,YES,13.82,3
SPXC,20180215,1,228697.5,0.62,1256.55,YES,,3
SPY,,,136769232,,263860,YES,,
SQ,20180227,15,14265038,0.07,15348.36,YES,-3.46,3
SQBG,20180301,1,186051.3,0.14,97.89,YES,,3
SQM,20180307,2,1779572.25,0.42,14099.46,YES,0,5
SQNS,20180213,4,489994.16,-0.08,122.76,YES,-4.35,5
SR,20180502,4,342804.06,1.05,3074.69,YES,0,3
SRAX,20180329,1,543481.31,0.03,32.23,NO,,3
SRC,20180222,7,6312169,0.22,3382.76,YES,2.94,3
SRCE,20180419,2,54157.85,0.66,1269.6,YES,0,2
SRCH,,,39060.9,,4.39,NO,,
SRCI,20180222,11,3254252.75,0.26,2056.21,YES,0,1
SRCL,20180221,8,840866.88,1.13,6023.06,YES,1.44,3
SRCO,,,682640.13,,2.5,NO,,
SRDX,20180426,1,20351.9,-0.05,359.61,YES,,3
SRE,20180227,3,2697201,1.4,28395.33,YES,1.07,5
SREV,20180212,1,357422.66,0.03,285.79,YES,0,4
SRG,20180227,1,449752.44,0.49,1385.36,YES,,5
SRI,20180301,1,171967.16,0.35,629.63,YES,,2
SRLP,20180309,1,24565.05,1.26,559.31,YES,0,3
SRMC,20180309,,2312.9,,15,NO,,
SRMX,,,161945120,,,NO,,
SRNE,20180320,1,2861605.5,-0.26,582.99,YES,0,
SRPT,20180227,10,1427129.63,-0.35,3695.01,YES,-4.29,3
SRRA,20180301,3,595469.88,-0.2,149.57,YES,,3
SRT,20180220,1,178330.91,-0.01,178.21,YES,0,4
SRTI,,,640.8,,1.11,NO,,
SRTS,20180503,1,6434.7,-0.08,75.52,NO,0,
SRUN,20180212,,4194949.5,,1223.89,NO,,
SSB,20180420,3,150495.75,1.19,3095.16,YES,0,2
SSBI,20180424,,7806.6,,77.99,NO,,
SSC,20180330,,772480.06,,188.06,YES,,
SSD,20180426,2,296581.75,0.37,2668.02,YES,0,2
SSDOY,20180511,,15398.4,,21200,NO,,
SSEZY,,,158864.3,,17002.94,NO,,3
SSFN,20180222,,5351.8,,89.05,NO,,
SSI,20180301,1,178829.34,-0.04,48.35,YES,,
SSKN,20180308,1,63119.2,-1.27,5.53,NO,,3
SSL,20180226,,290926.41,,20617.95,YES,,2
SSLTY,20180215,,6172.15,,7957.33,NO,,
SSMXY,20180209,1,44316.65,0.26,16012.23,NO,,
SSNC,20180215,7,1843303.38,0.53,9827.79,YES,-0.14,2
SSNT,20180323,1,4971.25,0.05,16.62,NO,0,3
SSNYY,20180220,,81948.9,,3.44,YES,,
SSP,20180223,2,319436.5,0.05,1195.72,YES,0,3
SSPC,,,6299.2,,0.47,NO,,
SSREY,20180223,,80491.65,,35503.1,NO,,3
SSRM,20180222,2,1210534.5,0.13,993.47,YES,0,3
SSTI,20180220,1,73437.9,-0.05,159.07,NO,0,3
SSTK,20180222,5,190542.25,0.34,1497.61,YES,4.17,3
SSUMY,20180508,,6794.55,,20072.18,NO,,3
SSW,20180227,9,1378013.75,0.2,860.22,YES,2.2,5
SSY,20180213,,16278.75,,13.29,NO,,
SSYS,20180228,7,653850.13,0.16,1053.93,YES,,3
ST,20180424,8,1248413.75,0.85,8740.28,YES,0,3
STAA,20180301,1,124891.4,0.03,615.41,YES,,3
STAF,,1,64537.5,-0.2,12.41,NO,,3
STAG,20180215,7,665253.5,0.43,2124.39,YES,0,4
STAR,20180226,,546292,,675.86,YES,,
STAY,,6,1728385.38,0.17,3596.86,YES,-4,3
STB,20180213,3,210187.3,0.06,547.47,YES,26.32,4
STBA,20180419,2,87901.45,0.63,1346.77,YES,4.55,2
STBI,20180427,,1101.15,,47.78,NO,,
STBV,,,7611.4,,0.05,NO,,
STBZ,20180426,2,110355.8,0.38,1111.28,YES,0,2
STC,20180419,1,232426,0.71,988.11,YES,,2
STCC,20180416,,20084.15,,4.67,NO,,
STDY,20180404,1,10437.9,-0.46,82.32,NO,,
STE,20180508,3,356195.75,1.07,7143.36,YES,0.41,3
STFC,20180220,1,31862.8,0.47,1196.99,YES,0,1
STGG,20180416,,3010.6,,5.82,NO,,
STI,20180420,13,3737255.25,1.05,30987.26,YES,0,2
STKL,20180307,1,233226.66,-0.07,602.62,YES,0,5
STKR,20180321,,10264.65,,8.25,NO,,
STKS,20180329,1,42685.25,0.02,56.64,NO,,
STL,20180424,3,2009032.63,0.38,5091.33,YES,0,2
STLD,20180418,7,2413139.25,0.49,10136.8,YES,0,1
STLR,20180214,,3599.4,,92.26,NO,,
STLT,20180426,1,21365.25,-0.08,4.8,NO,,
STLY,20180228,1,106575.1,-0.02,10.14,NO,,
STM,20180426,2,4798994.5,0.34,18631.14,YES,-8.47,3
STML,20180315,2,390180.31,-0.67,465,YES,5.26,3
STMP,20180222,4,273947.5,2.74,3338.45,YES,,3
STN,20180222,4,18029.05,0.36,3150.58,NO,,3
STNG,20180214,7,4766747,-0.08,724.85,YES,13.98,4
STO,20180503,1,1919675.25,0.34,72145.95,YES,,1
STON,20180427,2,241887.34,-0.12,201.18,YES,0,3
STOR,20180222,9,1606489,0.41,4279.15,YES,3,4
STOY,,,32140.8,,0.08,NO,,
STPZ,,,77097.65,,983.52,NO,,
STRA,20180302,2,109598.65,1.28,1013,YES,,3
STRI,20180308,,25308.2,,5.08,NO,,
STRL,20180308,2,295514.56,0.13,329.21,YES,,3
STRM,20180409,1,198939.59,-0.06,32.38,NO,,
STRP,20180309,1,291812.94,-0.21,2189.47,YES,,
STRS,,,5172.65,,244.01,NO,,
STRT,20180426,,11892.5,,131.68,NO,,
STT,20180425,8,1960725,1.71,36228.23,YES,0,2
STTX,,,7602.9,,0.78,NO,,
STVI,20180327,1,3036.85,-0.25,36.17,NO,0,
STVVY,20180227,,43309.3,,11.44,NO,,
STWD,20180227,3,2814666.25,0.51,5146.9,YES,-7.84,3
STWSQ,,,20722.5,,0.04,NO,,
STX,20180425,6,5557163,1.41,13512.21,YES,4.32,2
STXS,20180315,,33916.55,,17.56,NO,,
STZ,20180405,8,1823713.75,1.87,40641.82,YES,-4.6,2
SU,20180425,5,3261819.5,0.55,53782.34,YES,20,1
SUBCY,20180301,1,24148.8,0.26,4710.85,NO,,3
SUHJY,,,28753.3,,46089.86,NO,,5
SUI,20180221,3,425399.81,0.98,6661.6,YES,-0.68,3
SUM,20180214,5,929909,0.25,3136.9,YES,-1.78,3
SUMR,20180221,1,27788.05,0.04,21.96,NO,,4
SUN,20180221,7,508840.09,0.32,3402.59,YES,111.65,3
SUNC,,,219717.41,,0.08,NO,,
SUNS,20180222,2,57155.15,0.35,270.34,YES,,3
SUNW,20180404,2,236541.45,-0.02,23.35,YES,,4
SUOPY,20180404,,1003.7,,7582.91,NO,,3
SUP,20180301,3,159774.34,0.33,378.59,YES,59,4
SUPN,20180227,6,837212.13,0.26,1904.39,YES,,3
SUPV,20180219,2,461602.75,0.51,2056.2,NO,0,4
SURE,,,575,,0.07,NO,,
SURVF,,,4375,,3778.58,NO,,
SUWN,20180316,,6319.95,,12.98,NO,,
SVA,20181128,,114098.15,,466.42,YES,,
SVBI,20180425,,6143.25,,93.68,NO,,
SVBL,20180315,,373606.5,,32.68,NO,,
SVCBY,20180426,,5674.4,,6059.5,NO,,3
SVIN,,,1021.05,,79.38,NO,,
SVM,20180208,1,338149.44,0.06,408.71,NO,0,3
SVNDY,20180215,,115078.35,,35794.53,NO,,2
SVRA,20180305,1,155302.45,-0.23,353.81,YES,,3
SVSA,20180212,,61433.15,,2.51,NO,,
SVT,20180321,,4824.1,,24.53,NO,,
SVTE,20180402,,23112252,,0.56,NO,,
SVU,20180424,4,1709248.38,0.48,589.96,YES,0,3
SVVC,20180313,,56205.35,,67.75,YES,,
SWCH,20180212,5,680159.56,-0.22,3744.65,YES,,3
SWDBY,20180206,1,34389,0.5,27116.87,NO,0,4
SWGAY,20180215,,11883.95,,13174.85,NO,,
SWIR,20180208,5,306717.31,0.25,655.29,YES,-2.78,5
SWK,20180420,9,1306400.63,2.14,23441.34,YES,-1.89,3
SWKH,20180319,,6039.85,,137.65,NO,,
SWKS,20180426,12,3273020,1.91,18073.1,YES,-0.32,3
SWM,20180221,1,143071.75,0.61,1243.3,YES,,3
SWN,20180301,12,31935558,0.1,2138.23,YES,-2.34,4
SWRAY,20180315,,26323.3,,8581.35,NO,,3
SWRI,,,10590,,0.07,NO,,
SWX,20180226,2,190599.3,1.5,3182.76,YES,0,3
SWZ,,,25970.9,,313.38,NO,,
SXC,20180419,2,845040.63,0.1,606.88,YES,,2
SXCP,20180419,3,240159.59,0.67,848.23,YES,0,3
SXE,20180308,1,165358.8,-0.21,145.87,YES,,3
SXI,20180501,1,45635.8,1.03,1236.76,YES,0,3
SXT,20180208,1,430613.34,0.84,2996.36,YES,0,3
SYBT,20180425,2,45033.15,0.5,803.97,YES,0,2
SYBX,20180321,3,229002.84,-0.79,208.36,NO,-4.62,3
SYCRF,20180403,,95431.25,,205.91,NO,,
SYEV,20180613,,43725.65,,7.06,NO,,
SYF,20180427,8,8416863,0.63,26952.09,YES,0,2
SYK,20180424,15,1519258.5,1.95,55450.76,YES,-0.01,3
SYKE,20180226,4,141613.59,0.4,1218.29,YES,,3
SYMC,20180509,14,8461768,0.44,15905.17,YES,0,4
SYN,20180301,2,820430.5,-0.05,53.99,NO,,4
SYNA,20180426,8,1147086.38,1.09,1516.22,YES,1.94,3
SYNC,20180321,1,196449.95,-0.01,79.31,YES,,4
SYNH,20180228,3,814637.63,0.56,3599.9,YES,1.79,3
SYNL,20180313,,7741.75,,115.22,YES,,
SYNT,20180215,7,392452.84,0.39,1756.5,YES,-0.58,4
SYPR,20180327,,18564.25,,29.13,NO,,
SYRS,20180319,5,331106.19,-0.57,319.63,YES,-4.53,3
SYX,20180227,,94404.5,,1059.14,YES,,
